SubsidiesId,Country,ISO2,ISO3,Indicator,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Unit,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023,F2024,F2025
48,Algeria,DZ,DZA,Fossil Fuel Subsidies - Total Implicit and Explicit,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,24.64855058,20.31462808,20.82638704,26.01360179,26.47088582,24.39992917,23.76622652,25.28850061,25.72746744,26.0226074,26.32008157
49,Algeria,DZ,DZA,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,4.922177959,4.531447888,4.911431183,5.437278558,5.227455211,5.518348379,5.172545913,5.623117491,5.831182024,5.977684158,6.077550743
50,Algeria,DZ,DZA,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0.011449466,0,0.01805257,0.102886799,0.111867241,0.11593583,0.1167118,0.127501449,0.132920891,0.13769472,0.142606886
51,Algeria,DZ,DZA,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0.779056234,0.138060124,0.526824488,1.092109894,1.212963605,1.497984266,1.53984099,1.617703038,1.613562186,1.630842591,1.63662492
52,Algeria,DZ,DZA,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,18.93586811,15.64511988,15.37007797,19.38132682,19.91860191,17.26766267,16.93712805,17.92018008,18.1498044,18.27638509,18.46329833
53,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Accidents,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,1.262666468,0.986838215,0.872044182,0.893976906,0.951843964,0.927890543,0.861419876,0.926916573,0.92902106,0.932914663,0.922110072
54,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0.011449466,0,0.01805257,0.102886799,0.111867241,0.11593583,0.1167118,0.127501449,0.132920891,0.13769472,0.142606886
55,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Congestion,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",Percent of GDP,0.199510529,0.156402629,0.139842069,0.146194548,0.155456106,0.149508096,0.157835367,0.162908449,0.166480725,0.171373083,0.175895983
56,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",Percent of GDP,0,0,0.009837902,0.018845949,0.019679415,0.021193295,0.021461749,0.022609251,0.022575423,0.022679641,0.022643376
57,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Foregone VAT,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",Percent of GDP,1.623847252,1.43473282,1.666903023,1.970916297,1.975237691,1.81245346,1.871433872,1.989766604,2.02008661,2.040616917,2.054488532
58,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Global Warming,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",Percent of GDP,3.812786615,4.081368293,4.017529787,4.735032543,4.956213699,5.371321055,5.070286709,5.557794183,5.816399251,6.022158672,6.187972397
59,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",Percent of GDP,7.338316849,6.18914919,5.611243369,6.888041011,7.298939428,7.399636818,6.901105472,7.30960095,7.401707556,7.429368377,7.537818412
60,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",Percent of GDP,2.681022326,2.815886421,2.908937383,3.24778737,3.170924746,3.384891765,3.229120786,3.533564778,3.691332619,3.812036911,3.905574149
61,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",Percent of GDP,12.75358707,10.97633591,10.20086964,12.10902888,12.93473422,13.02042678,12.29568749,13.1113268,13.34388966,13.47529265,13.66852688
62,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Road Damage,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",Percent of GDP,1.208931701,0.943731564,0.830135418,0.844387555,0.89951577,0.881637523,0.800901294,0.848016126,0.857025005,0.851271689,0.861065106
63,Algeria,DZ,DZA,Implicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",Percent of GDP,15.44605852,13.79222234,13.13769773,15.47854914,16.2372059,16.54244749,15.6629822,16.79500248,17.19071826,17.44770391,17.73935181
64,Angola,AO,AGO,Explicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
65,Angola,AO,AGO,Explicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",Percent of GDP,0.366877323,0.464347953,0.077093026,0.426791575,0.708856338,1.043101061,1.016669561,1.024565413,0.982855839,0.943752138,0.907696888
66,Angola,AO,AGO,Explicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
67,Angola,AO,AGO,Explicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",Percent of GDP,0.077613938,0.00332043,0.005405018,1.561310565,3.185909787,4.567256043,0.655710384,0.462561219,0.432083663,0.40840726,0.391083066
68,Angola,AO,AGO,Explicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,0.444491261,0.467668366,0.082498043,1.988102247,3.894766126,5.610357291,1.6723799,1.487126587,1.414939459,1.352159438,1.298779993
69,Angola,AO,AGO,Fossil Fuel Subsidies - Total Implicit and Explicit,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,4.524013669,2.998778608,2.149058927,6.98092709,9.958463919,14.03317283,7.730297863,7.598664025,7.458546143,7.261300915,7.067555725
70,Angola,AO,AGO,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0.069434406,0.077154192,0.037727074,0.095855846,0.15071306,0.201561853,0.184219885,0.213808069,0.241008808,0.270193602,0.301158188
71,Angola,AO,AGO,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0,0,0,0,0.032777546,0.031955442,0.027082697,0.049086445,0.076761327,0.107024705,0.14094899
72,Angola,AO,AGO,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0.366877323,0.464347953,0.077093026,0.426791575,0.708856338,1.043101061,1.016669561,1.024565413,0.982855839,0.943752138,0.907696888
73,Angola,AO,AGO,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,4.087702143,2.457276497,2.034238866,6.45827952,9.06611733,12.75655519,6.50232605,6.311204654,6.157920222,5.9403305,5.71775137
74,Angola,AO,AGO,Implicit Fossil Fuel Subsidies - Accidents,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,0.158878617,0.0891664,0.068242988,0.124614085,0.14384383,0.20190278,0.107637887,0.104019446,0.099839772,0.093996229,0.08921461
75,Angola,AO,AGO,Implicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0,0,0,0,0.032777546,0.031955442,0.027082697,0.049086445,0.076761327,0.107024705,0.14094899
